1
56	YOU HAVE CRAWLED AROUND IN SOME LITTLE
56	HOLES AND WOUND UP BACK IN THE MAIN
56	PASSAGE.
57	I DON'T KNOW WHERE THE CAVE IS, BUT
57	HEREABOUTS NO STREAM CAN RUN ON THE
57	SURFACE FOR LONG.  I WOULD TRY THE
57	STREAM.
58	I NEED MORE DETAILED INSTRUCTIONS TO DO
58	THAT.
59	I CAN ONLY TELL YOU WHAT YOU SEE AS YOU
59	MOVE ABOUT AND MANIPULATE THINGS.  I
59	CANNOT TELL YOU WHERE REMOTE THINGS ARE.
60	I DON'T KNOW THAT WORD.
61	WHAT?
62	ARE YOU TRYING TO GET INTO THE CAVE?
63	THE GRATE IS VERY SOLID AND HAS A
63	HARDENED STEEL LOCK.  YOU CANNOT ENTER
63	WITHOUT A KEY, AND THERE ARE NO KEYS
63	NEARBY.  I WOULD RECOMMEND LOOKING
63	ELSEWHERE FOR THE KEYS.
64	THE TREES OF THE FOREST ARE LARGE
64	HARDWOOD OAK AND MAPLE, WITH AN
64	OCCASIONAL GROVE OF PINE OR SPRUCE.
64	THERE IS QUITE A BIT OF UNDERGROWTH,
64	LARGELY BIRCH AND ASH SAPLINGS PLUS
64	NONDESCRIPT BUSHES OF VARIOUS SORTS.
64	THIS TIME OF YEAR VISIBILITY IS QUITE
64	RESTRICTED BY ALL THE LEAVES, BUT
64	TRAVEL IS QUITE EASY IF YOU DETOUR
64	AROUND THE SPRUCE AND BERRY BUSHES.
65	WELCOME TO ADVENTURE!!  WOULD YOU LIKE
65	INSTRUCTIONS?
66	DIGGING WITHOUT A SHOVEL IS QUITE
66	IMPRACTICAL.  EVEN WITH A SHOVEL
66	PROGRESS IS UNLIKELY.
67	BLASTING REQUIRES DYNAMITE.
68	I'M AS CONFUSED AS YOU ARE.
69	MIST IS A WHITE VAPOR, USUALLY WATER,
69	SEEN FROM TIME TO TIME IN CAVERNS.  IT
69	CAN BE FOUND ANYWHERE BUT IS FREQUENTLY
69	A SIGN OF A DEEP PIT LEADING DOWN TO
69	WATER.
70	YOUR FEET ARE NOW WET.
71	I THINK I JUST LOST MY APPETITE.
72	THANK YOU, IT WAS DELICIOUS!
73	YOU HAVE TAKEN A DRINK FROM THE STREAM.
73	THE WATER TASTES STRONGLY OF MINERALS,
73	BUT IS NOT UNPLEASANT.  IT IS EXTREMELY
73	COLD.
74	THE BOTTLE OF WATER IS NOW EMPTY.
75	RUBBING THE ELECTRIC LAMP IS NOT
75	PARTICULARLY REWARDING.  ANYWAY,
75	NOTHING EXCITING HAPPENS.
76	PECULIAR.  NOTHING UNEXPECTED HAPPENS.
77	YOUR BOTTLE IS EMPTY AND THE GROUND IS
77	WET.
78	YOU CAN'T POUR THAT.
79	WATCH IT!
80	WHICH WAY?
81	OH DEAR, YOU SEEM TO HAVE GOTTEN
81	YOURSELF KILLED.  I MIGHT BE ABLE TO
81	HELP YOU OUT, BUT I'VE NEVER REALLY
81	DONE THIS BEFORE.  DO YOU WANT ME TO
81	TRY TO REINCARNATE YOU?
82	ALL RIGHT.  BUT DON'T BLAME ME IF
82	SOMETHING GOES WR......
82			   --- POOF!! ---
82	YOU ARE ENGULFED IN A CLOUD OF ORANGE
82	SMOKE.  COUGHING AND GASPING, YOU
82	EMERGE FROM THE SMOKE AND FIND....
83	YOU CLUMSY OAF, YOU'VE DONE IT AGAIN!
83	I DON'T KNOW HOW LONG I CAN KEEP THIS
83	UP.  DO YOU WANT ME TO TRY
83	REINCARNATING YOU AGAIN?
84	OKAY, NOW WHERE DID I PUT MY ORANGE
84	SMOKE?....  >POOF!<   EVERYTHING
84	DISAPPEARS IN A DENSE CLOUD OF ORANGE
84	SMOKE.
85	NOW YOU'VE REALLY DONE IT!  I'M OUT OF
85	ORANGE SMOKE!  YOU DON'T EXPECT ME TO
85	DO A DECENT REINCARNATION WITHOUT ANY
85	ORANGE SMOKE, DO YOU?
86	OKAY, IF YOU'RE SO SMART, DO IT
86	YOURSELF!  I'M LEAVING!
90	>>> MESSAGES 81 THRU 90 ARE RESERVED
90	FOR "OBITUARIES". <<<
91	SORRY, BUT I NO LONGER SEEM TO REMEMBER
91	HOW IT WAS YOU GOT HERE.
92	YOU CAN'T CARRY ANYTHING MORE.  YOU'LL
92	HAVE TO DROP SOMETHING FIRST.  YOU
92	CAN'T GO THROUGH A LOCKED STEEL GRATE!
94	I BELIEVE WHAT YOU WANT IS RIGHT HERE
94	WITH YOU.
95	YOU DON'T FIT THROUGH A TWO-INCH SLIT!
96	I RESPECTFULLY SUGGEST YOU GO ACROSS
96	THE BRIDGE INSTEAD OF JUMPING.
97	THERE IS NO WAY ACROSS THE FISSURE.
98	YOU'RE NOT CARRYING ANYTHING.
99	YOU ARE CURRENTLY HOLDING THE
99	FOLLOWING:
100	IT'S NOT HUNGRY (IT'S MERELY PININ' FOR
100	THE FJORDS).  BESIDES, YOU HAVE NO BIRD
100	SEED.
101	THE SNAKE HAS NOW DEVOURED YOUR BIRD.
102	THERE'S NOTHING HERE IT WANTS TO EAT
102	(EXCEPT PERHAPS YOU).
103	YOU FOOL, DWARVES EAT ONLY COAL!  NOW
103	YOU'VE MADE HIM *REALLY* MAD!!
104	YOU HAVE NOTHING IN WHICH TO CARRY IT.
105	YOUR BOTTLE IS ALREADY FULL.
106	THERE IS NOTHING HERE WITH WHICH TO
106	FILL THE BOTTLE.
107	YOUR BOTTLE IS NOW FULL OF WATER.
108	YOUR BOTTLE IS NOW FULL OF OIL.
109	YOU CAN'T FILL THAT.
110	DON'T BE RIDICULOUS!
111	THE DOOR IS EXTREMELY RUSTY AND REFUSES
111	TO OPEN.
112	THE PLANT INDIGNANTLY SHAKES THE OIL
112	OFF ITS LEAVES AND ASKS, "WATER?"
113	THE HINGES ARE QUITE THOROUGHLY RUSTED
113	NOW AND WON'T BUDGE.
114	THE OIL HAS FREED UP THE HINGES SO THAT
114	THE DOOR WILL NOW MOVE, ALTHOUGH IT
114	REQUIRES SOME EFFORT.
115	THE PLANT HAS EXCEPTIONALLY DEEP ROOTS
115	AND CANNOT BE PULLED FREE.
116	THE DWARVES' KNIVES VANISH AS THEY
116	STRIKE THE WALLS OF THE CAVE.
117	SOMETHING YOU'RE CARRYING WON'T FIT
117	THROUGH THE TUNNEL WITH YOU.  YOU'D
117	BEST TAKE INVENTORY AND DROP SOMETHING.
118	YOU CAN'T FIT THIS FIVE-FOOT CLAM
118	THROUGH THAT LITTLE PASSAGE!
119	YOU CAN'T FIT THIS FIVE-FOOT OYSTER
119	THROUGH THAT LITTLE PASSAGE!
120	I ADVISE YOU TO PUT DOWN THE CLAM
120	BEFORE OPENING IT.  >STRAIN!<
121	I ADVISE YOU TO PUT DOWN THE OYSTER
121	BEFORE OPENING IT.	>WRENCH!<
122	YOU DON'T HAVE ANYTHING STRONG ENOUGH
122	TO OPEN THE CLAM.
123	YOU DON'T HAVE ANYTHING STRONG ENOUGH
123	TO OPEN THE OYSTER.
124	A GLISTENING PEARL FALLS OUT OF THE
124	CLAM AND ROLLS AWAY.  GOODNESS,
124	THIS MUST REALLY BE AN OYSTER.  (I
124	NEVER WAS VERY GOOD AT IDENTIFYING
124	BIVALVES.)  WHATEVER IT IS, IT HAS NOW
124	SNAPPED SHUT AGAIN.
125	THE OYSTER CREAKS OPEN, REVEALING
125	NOTHING BUT OYSTER INSIDE.  IT PROMPTLY
125	SNAPS SHUT AGAIN.
126	YOU HAVE CRAWLED AROUND IN SOME LITTLE
126	HOLES AND FOUND YOUR WAY BLOCKED BY A
126	RECENT CAVE-IN.  YOU ARE NOW BACK IN
126	THE MAIN PASSAGE.
127	THERE ARE FAINT RUSTLING NOISES FROM
127	THE DARKNESS BEHIND YOU.
128	OUT FROM THE SHADOWS BEHIND YOU POUNCES
128	A BEARDED PIRATE!  "HAR, HAR," HE
128	CHORTLES, "I'LL JUST TAKE ALL THIS
128	BOOTY AND HIDE IT AWAY WITH ME CHEST
128	DEEP IN THE MAZE!"  HE SNATCHES YOUR
128	TREASURE AND VANISHES INTO THE GLOOM.
129	A SEPULCHRAL VOICE REVERBERATING
129	THROUGH THE CAVE, SAYS, "CAVE CLOSING
129	SOON.  ALL ADVENTURERS EXIT IMMEDIATELY
129	THROUGH MAIN OFFICE."
130	A MYSTERIOUS RECORDED VOICE GROANS INTO
130	LIFE AND ANNOUNCES: "THIS EXIT IS
130	CLOSED.  PLEASE LEAVE VIA MAIN OFFICE."
131	IT LOOKS AS THOUGH YOU'RE DEAD.  WELL,
131	SEEING AS HOW IT'S SO CLOSE TO CLOSING
131	TIME ANYWAY, I THINK WE'LL JUST CALL IT
131	A DAY.
132	THE SEPULCHRAL VOICE ENTONES, "THE CAVE
132	IS NOW CLOSED."  AS THE ECHOES FADE,
132	THERE IS A BLINDING FLASH OF LIGHT (AND
132	A SMALL PUFF OF ORANGE SMOKE). . . . AS
132	YOUR EYES REFOCUS, YOU LOOK AROUND AND
132	FIND...
133	THERE IS A LOUD EXPLOSION, AND A
133	TWENTY-FOOT HOLE APPEARS IN THE FAR
133	WALL, BURYING THE DWARVES IN THE
133	RUBBLE.  YOU MARCH THROUGH THE HOLE AND
133	FIND YOURSELF IN THE MAIN OFFICE, WHERE
133	A CHEERING BAND OF FRIENDLY ELVES CARRY
133	THE CONQUERING ADVENTURER OFF INTO THE
133	SUNSET.
134	THERE IS A LOUD EXPLOSION, AND A
134	TWENTY-FOOT HOLE APPEARS IN THE FAR
134	WALL, BURYING THE SNAKES IN THE RUBBLE.
134	A RIVER OF MOLTEN LAVA POURS IN THROUGH
134	THE HOLE, DESTROYING EVERYTHING IN ITS
134	PATH, INCLUDING YOU!
135	THERE IS A LOUD EXPLOSION, AND YOU ARE
135	SUDDENLY SPLASHED ACROSS THE WALLS OF
135	THE ROOM.
136	THE RESULTING RUCKUS HAS AWAKENED THE
136	DWARVES.  THERE ARE NOW SEVERAL
136	THREATENING LITTLE DWARVES IN THE ROOM
136	WITH YOU!  MOST OF THEM THROW KNIVES AT
136	YOU!  ALL OF THEM GET YOU!
137	OH, LEAVE THE POOR UNHAPPY BIRD ALONE.
138	I DARESAY WHATEVER YOU WANT IS AROUND
138	HERE SOMEWHERE.
139	I DON'T KNOW THE WORD "STOP".  USE
139	"QUIT" IF YOU WANT TO GIVE UP.
140	YOU CAN'T GET THERE FROM HERE.
141	YOU ARE BEING FOLLOWED BY A VERY LARGE,
141	TAME BEAR.
142	IF YOU WANT TO END YOUR ADVENTURE
142	EARLY, SAY "QUIT".  TO SUSPEND YOUR
142	ADVENTURE SUCH THAT YOU CAN CONTINUE
142	LATER, SAY "SUSPEND" (OR "PAUSE" OR
142	"SAVE").  TO SEE WHAT HOURS THE CAVE
142	IS NORMALLY OPEN, SAY "HOURS".  TO SEE
142	HOW WELL YOU'RE DOING, SAY "SCORE".  TO
142	GET FULL CREDIT FOR A TREASURE, YOU
142	MUST HAVE LEFT IT SAFELY IN THE
142	BUILDING, THOUGH YOU GET PARTIAL CREDIT
142	JUST FOR LOCATING IT.  YOU LOSE POINTS
142	FOR GETTING KILLED, OR FOR QUITTING,
142	THOUGH THE FORMER COSTS YOU MORE.
142	THERE ARE ALSO POINTS BASED ON HOW MUCH
142	(IF ANY) OF THE CAVE YOU'VE MANAGED TO
142	EXPLORE; IN PARTICULAR, THERE IS A
142	LARGE BONUS JUST FOR GETTING IN (TO
142	DISTINGUISH THE BEGINNERS FROM THE REST
142	OF THE PACK), AND THERE ARE OTHER WAYS
142	TO DETERMINE WHETHER YOU'VE BEEN
142	THROUGH SOME OF THE MORE HARROWING
142	SECTIONS.  IF YOU THINK YOU'VE FOUND
142	ALL THE TREASURES, JUST KEEP EXPLORING
142	FOR A WHILE.  IF NOTHING INTERESTING
142	HAPPENS, YOU HAVEN'T FOUND THEM ALL
142	YET.  IF SOMETHING INTERESTING *DOES*
142	HAPPEN, IT MEANS YOU'RE GETTING A BONUS
142	AND HAVE AN OPPORTUNITY TO GARNER MANY
142	MORE POINTS IN THE MASTER'S SECTION.
142	I MAY OCCASIONALLY OFFER HINTS IF YOU
142	SEEM TO BE HAVING TROUBLE.  IF I DO,
142	I'LL WARN YOU IN ADVANCE HOW MUCH IT
142	WILL AFFECT YOUR SCORE TO ACCEPT THE
142	HINTS.  FINALLY, TO SAVE PAPER, YOU MAY
142	SPECIFY "BRIEF", WHICH TELLS ME NEVER
142	TO REPEAT THE FULL DESCRIPTION OF A
142	PLACE UNLESS YOU EXPLICITLY ASK ME TO.
143	DO YOU INDEED WISH TO QUIT NOW?
144	THERE IS NOTHING HERE WITH WHICH TO
144	FILL THE VASE.
145	THE SUDDEN CHANGE IN TEMPERATURE HAS
145	DELICATELY SHATTERED THE VASE.
146	IT IS BEYOND YOUR POWER TO DO THAT.
147	I DON'T KNOW HOW.
148	IT IS TOO FAR UP FOR YOU TO REACH.
149	YOU KILLED A LITTLE DWARF.  THE BODY
149	VANISHES IN A CLOUD OF GREASY
149	BLACK SMOKE.
150	THE SHELL IS VERY STRONG AND IS
150	IMPERVIOUS TO ATTACK.
151	WHAT'S THE MATTER, CAN'T YOU READ?  NOW
151	YOU'D BEST START OVER.
152	THE AXE BOUNCES HARMLESSLY OFF THE
152	DRAGON'S THICK SCALES.
153	THE DRAGON LOOKS RATHER NASTY.  YOU'D
153	BEST NOT TRY TO GET BY.
154	THE LITTLE BIRD ATTACKS THE GREEN
154	DRAGON, AND IN AN ASTOUNDING FLURRY
154	GETS BURNT TO A CINDER.  THE ASHES BLOW
154	AWAY.
155	ON WHAT?
156	OKAY, FROM NOW ON I'LL ONLY DESCRIBE A
156	PLACE IN FULL THE FIRST TIME YOU COME
156	TO IT.  TO GET THE FULL DESCRIPTION,
156	SAY "LOOK".
157	TROLLS ARE CLOSE RELATIVES WITH THE
157	ROCKS AND HAVE SKIN AS TOUGH AS THAT OF
157	A RHINOCEROS.  THE TROLL FENDS OFF YOUR
157	BLOWS EFFORTLESSLY.
158	THE TROLL DEFTLY CATCHES THE AXE,
158	EXAMINES IT CAREFULLY, AND TOSSES IT
158	BACK, DECLARING, "GOOD WORKMANSHIP, BUT
158	IT'S NOT VALUABLE ENOUGH."
159	THE TROLL CATCHES YOUR TREASURE AND
159	SCURRIES AWAY OUT OF SIGHT.
160	THE TROLL REFUSES TO LET YOU CROSS.
161	THERE IS NO LONGER ANY WAY ACROSS THE
161	CHASM.
162	JUST AS YOU REACH THE OTHER SIDE, THE
162	BRIDGE BUCKLES BENEATH THE WEIGHT OF
162	THE BEAR, WHICH WAS STILL FOLLOWING YOU
162	AROUND.  YOU SCRABBLE DESPERATELY FOR
162	SUPPORT, BUT AS THE BRIDGE COLLAPSES
162	YOU STUMBLE BACK AND FALL INTO THE
162	CHASM.
163	THE BEAR LUMBERS TOWARD THE TROLL, WHO
163	LETS OUT A STARTLED SHRIEK AND SCURRIES
163	AWAY.  THE BEAR SOON GIVES UP THE
163	PURSUIT AND WANDERS BACK.
164	THE AXE MISSES AND LANDS NEAR THE BEAR
164	WHERE YOU CAN'T GET AT IT.
165	WITH WHAT?  YOUR BARE HANDS?  AGAINST
165	*HIS* BEAR HANDS??
166	THE BEAR IS CONFUSED; HE ONLY WANTS TO
166	BE YOUR FRIEND.
167	FOR CRYING OUT LOUD, THE POOR THING IS
167	ALREADY DEAD!
168	THE BEAR EAGERLY WOLFS DOWN YOUR FOOD,
168	AFTER WHICH HE SEEMS TO CALM DOWN
168	CONSIDERABLY AND EVEN BECOMES RATHER
168	FRIENDLY.
169	THE BEAR IS STILL CHAINED TO THE WALL.
170	THE CHAIN IS STILL LOCKED.
171	THE CHAIN IS NOW UNLOCKED.
172	THE CHAIN IS NOW LOCKED.
173	THERE IS NOTHING HERE TO WHICH THE
173	CHAIN CAN BE LOCKED.
174	THERE IS NOTHING HERE TO EAT.
175	DO YOU WANT THE HINT?
176	DO YOU NEED HELP GETTING OUT OF THE
176	MAZE?
177	YOU CAN MAKE THE PASSAGES LOOK LESS
177	ALIKE BY DROPPING THINGS.
178	ARE YOU TRYING TO EXPLORE BEYOND THE
178	PLOVER ROOM?
179	THERE IS A WAY TO EXPLORE THAT REGION
179	WITHOUT HAVING TO WORRY ABOUT FALLING
179	INTO A PIT.  NONE OF THE OBJECTS
179	AVAILABLE IS IMMEDIATELY USEFUL IN
179	DISCOVERING THE SECRET.
180	DO YOU NEED HELP GETTING OUT OF HERE?
181	DON'T GO WEST.
182	GLUTTONY IS NOT ONE OF THE TROLL'S
182	VICES.  AVARICE, HOWEVER, IS.
183	YOUR LAMP IS GETTING DIM.  YOU'D BEST
183	START WRAPPING THIS UP, UNLESS YOU CAN
183	FIND SOME FRESH BATTERIES.  I SEEM TO
183	RECALL THERE'S A VENDING MACHINE IN THE
183	MAZE.  BRING SOME COINS WITH YOU.
184	YOUR LAMP HAS RUN OUT OF POWER.
185	THERE'S NOT MUCH POINT IN WANDERING
185	AROUND OUT HERE, AND YOU CAN'T EXPLORE
185	THE CAVE WITHOUT A LAMP.  SO LET'S JUST
185	CALL IT A DAY.
186	THERE ARE FAINT RUSTLING NOISES FROM
186	THE DARKNESS BEHIND YOU.  AS YOU TURN
186	TOWARD THEM, THE BEAM OF YOUR LAMP
186	FALLS ACROSS A BEARDED PIRATE.  HE IS
186	CARRYING A LARGE CHEST.  "SHIVER ME
186	TIMBERS!" HE CRIES, "I'VE BEEN SPOTTED!
186	I'D BEST HIE MESELF OFF TO THE MAZE TO
186	HIDE ME CHEST!"  WITH THAT, HE VANISHES
186	INTO THE GLOOM.
187	YOUR LAMP IS GETTING DIM.  YOU'D BEST
187	GO BACK FOR THOSE BATTERIES.
188	YOUR LAMP IS GETTING DIM.  I'M TAKING
188	THE LIBERTY OF REPLACING THE BATTERIES.
189	YOUR LAMP IS GETTING DIM, AND YOU'RE
189	OUT OF SPARE BATTERIES.  YOU'D BEST
189	START WRAPPING THIS UP.
190	I'M AFRAID THE MAGAZINE IS WRITTEN IN
190	DWARVISH.
191	"THIS IS NOT THE MAZE WHERE THE PIRATE
191	LEAVES HIS TREASURE CHEST."
192	HMMM, THIS LOOKS LIKE A CLUE, WHICH
192	MEANS IT'LL COST YOU 10 POINTS TO READ
192	IT.  SHOULD I GO AHEAD AND READ IT
192	ANYWAY?
193	IT SAYS, "THERE IS SOMETHING STRANGE
193	ABOUT THIS PLACE, SUCH THAT ONE OF THE
193	WORDS I'VE ALWAYS KNOWN NOW HAS A NEW
193	EFFECT."
194	IT SAYS THE SAME THING IT DID BEFORE.
195	I'M AFRAID I DON'T UNDERSTAND.
196	"CONGRATULATIONS ON BRINGING LIGHT INTO
196	THE DARK-ROOM!"
197	YOU STRIKE THE MIRROR A RESOUNDING
197	BLOW, WHEREUPON IT SHATTERS INTO A
197	MYRIAD TINY FRAGMENTS.
198	YOU HAVE TAKEN THE VASE AND HURLED IT
198	DELICATELY TO THE GROUND.  YOU PROD THE
198	NEAREST DWARF, WHO WAKES UP GRUMPILY,
198	TAKES ONE LOOK AT YOU, CURSES, AND
198	GRABS FOR HIS AXE.
200	IS THIS ACCEPTABLE?
201	THERE'S NO POINT IN SUSPENDING A
201	DEMONSTRATION GAME.
-1
7
1	3
2	3
3	8	9
4	10
5	11
6	0
7	14	15
8	13
9	94	-1
10	96
11	19	-1
12	17	27
13	101	-1
14	103
15	0
16	106
17	0	-1
18	0
19	3
20	3
21	0
22	0
23	109	-1
24	25	-1
25	23	67
26	111	-1
27	35	110
28	0
29	97	-1
30	0	-1
31	119	121
32	117	122
33	117	122
34	0	0
35	130	-1
36	0	-1
37	126	-1
38	140	-1
39	0
40	96	-1
50	18
51	27
52	28
53	29
54	30
55	0
56	92
57	95
58	97
59	100
60	101
61	0
62	119	121
63	127
64	130	-1
-1
8
1	24
2	29
3	0
4	33
5	0
6	33
7	38
8	38
9	42
10	14
11	43
12	110
13	29
14	110
15	73
16	75
17	29
18	13
19	59
20	59
21	174
22	109
23	67
24	13
25	147
26	155
27	195
28	146
29	110
30	13
31	13
-1
9
0	1	2	3	4	5	6	7	8	9	10
0	100	115	116	126
2	1	3	4	7	38	95	113	24
1	24
3	46	47	48	54	56	58	82	85	86
3	122	123	124	125	126	127	128	129	130
4	8
5	13
6	19
7	42	43	44	45	46	47	48	49	50	51
7	52	53	54	55	56	80	81	82	86	87
8	99	100	101
9	108
-1
10
35	YOU ARE OBVIOUSLY A RANK AMATEUR.
35	BETTER LUCK NEXT TIME.
100	YOUR SCORE QUALIFIES YOU AS A NOVICE
100	CLASS ADVENTURER.
130	YOU HAVE ACHIEVED THE RATING:
130	"EXPERIENCED ADVENTURER".
200	YOU MAY NOW CONSIDER YOURSELF A
200	"SEASONED ADVENTURER".
250	YOU HAVE REACHED "JUNIOR MASTER"
250	STATUS.
300	YOUR SCORE PUTS YOU IN MASTER
300	ADVENTURER CLASS C.
330	YOUR SCORE PUTS YOU IN MASTER
330	ADVENTURER CLASS B.
349	YOUR SCORE PUTS YOU IN MASTER
349	ADVENTURER CLASS A.
9999	ALL OF ADVENTUREDOM GIVES TRIBUTE TO
9999	YOU, ADVENTURER GRANDMASTER!
-1
11
2	9999	10	0	0
3	9999	5	0	0
4	4	2	62	63
5	5	2	18	19
6	8	2	20	21
7	75	4	176	177
8	25	5	178	179
9	20	3	180	181
-1
12
1	A LARGE CLOUD OF GREEN SMOKE APPEARS IN
1	FRONT OF YOU.  IT CLEARS AWAY TO REVEAL
1	A TALL WIZARD, CLOTHED IN GREY.  HE
1	FIXES YOU WITH A STEELY GLARE AND
1	DECLARES, "THIS ADVENTURE HAS LASTED
1	TOO LONG."  WITH THAT HE MAKES A SINGLE
1	PASS OVER YOU WITH HIS HANDS, AND
1	EVERYTHING AROUND YOU FADES AWAY INTO A
1	GREY NOTHINGNESS.
2	EVEN WIZARDS HAVE TO WAIT LONGER THAN
2	THAT!
3	I'M TERRIBLY SORRY, BUT COLOSSAL CAVE
3	IS CLOSED.  OUR HOURS ARE:
4	ONLY WIZARDS ARE PERMITTED WITHIN THE
4	CAVE RIGHT NOW.
5	WE DO ALLOW VISITORS TO MAKE SHORT
5	EXPLORATIONS DURING OUR OFF HOURS.
5	WOULD YOU LIKE TO DO THAT?
6	COLOSSAL CAVE IS OPEN TO REGULAR
6	ADVENTURERS AT THE FOLLOWING HOURS:
7	VERY WELL.
8	ONLY A WIZARD MAY CONTINUE AN ADVENTURE
8	THIS SOON.
9	I SUGGEST YOU RESUME YOUR ADVENTURE AT
9	A LATER TIME.
10	DO YOU WISH TO SEE THE HOURS?
11	DO YOU WISH TO CHANGE THE HOURS?
12	NEW MAGIC WORD (NULL TO LEAVE
12	UNCHANGED):
13	NEW MAGIC NUMBER (NULL TO LEAVE
13	UNCHANGED):
14	DO YOU WISH TO CHANGE THE MESSAGE OF
14	THE DAY?
15	OKAY.  YOU CAN SAVE THIS VERSION NOW.
16	ARE YOU A WIZARD?
17	PROVE IT!  SAY THE MAGIC WORD!
18	THAT IS NOT WHAT I THOUGHT IT WAS.  DO
18	YOU KNOW WHAT I THOUGHT IT WAS?
19	OH DEAR, YOU REALLY *ARE* A WIZARD!
19	SORRY TO HAVE BOTHERED YOU . . .
20	FOO, YOU ARE NOTHING BUT A CHARLATAN!
21	NEW HOURS SPECIFIED BY DEFINING "PRIME
21	TIME".  GIVE ONLY THE HOUR (E.G. 14,
21	NOT 14:00 OR 2PM).  ENTER A NEGATIVE
21	NUMBER AFTER LAST PAIR.
22	NEW HOURS FOR COLOSSAL CAVE:
23	LIMIT LINES TO 70 CHARS.  END WITH NULL
22	LINE.
24	LINE TOO LONG, RETYPE:
25	NOT ENOUGH ROOM FOR ANOTHER LINE.
25	ENDING MESSAGE HERE.
26	DO YOU WISH TO (RE)SCHEDULE THE NEXT
26	HOLIDAY?
27	TO BEGIN HOW MANY DAYS FROM TODAY?
28	TO LAST HOW MANY DAYS (ZERO IF NO
28	HOLIDAY)?
29	TO BE CALLED WHAT (UP TO 20
29	CHARACTERS)?
30	TOO SMALL!  ASSUMING MINIMUM VALUE (45
29	MINUTES).
31	BREAK OUT OF THIS AND SAVE YOUR
31	CORE-IMAGE.
32	BE SURE TO SAVE YOUR CORE-IMAGE...
-1
0
